"rec","rep","D","D_ends","D_theory","R","R_theory","H","site","spp","abd","pie","R2_log10","R2_log10_sq","HL0_log10","HL0_log10_sq","D_theory_sq"
"rr201611_050_horsehoe_DEM_low",10,2.26753571660496,2.28153737679641,2.28153737679641,2.61251039911988,1.45906553704584,1.13269090652466,"Horseshoe",NA,NA,NA,0.0526447940092732,0.00277147433627881,1.10771639874318,1.22703562004455,5.20541280171904
"rr201611_050_horsehoe_DEM_low",11,2.23544777580241,2.24735335148455,2.24735335148455,2.11336227293831,1.30033530435256,0.997561931610107,"Horseshoe",NA,NA,NA,-0.160602468766869,0.0257931529740131,1.05254485231214,1.10785066612879,5.05059708642884
"rr201611_050_horsehoe_DEM_low",12,2.29087162531501,2.27010734156804,2.27010734156804,1.82489498280191,1.25487688087778,0.840852022171021,"Horseshoe",NA,NA,NA,-0.240546722467508,0.0578627256898604,0.978324557780968,0.957118940357327,5.15338734224111
"rr201611_050_horsehoe_DEM_low",13,2.18172021020407,2.18867313759919,2.18867313759919,2.33061148365419,1.36746161165773,1.37186408042908,"Horseshoe",NA,NA,NA,-0.0605050788584264,0.0036608645676644,1.19091606992372,1.41828108560256,4.79029010324828
"rr201611_050_horsehoe_DEM_low",14,2.29105171649856,2.2946937702047,2.2946937702047,2.35780101434358,1.41139718375564,1.01449918746948,"Horseshoe",NA,NA,NA,-0.00346993625211546,1.20404575937451e-05,1.05985668835923,1.12329619985979,5.26561949901626
"rr201611_050_horsehoe_DEM_low",15,2.24658690566794,2.24260110222246,2.24260110222246,1.95787119466812,1.2940296768381,1.00204920768738,"Horseshoe",NA,NA,NA,-0.171009801533528,0.0292443522205367,1.05449403380263,1.11195766732534,5.02925970368939
"rr201611_050_horsehoe_DEM_low",16,2.23234116722752,2.24400558943568,2.24400558943568,1.91457759913528,1.24938092106067,0.909375190734863,"Horseshoe",NA,NA,NA,-0.251073768181597,0.0630380370689064,1.01234808658007,1.02484864840233,5.03556108541857
"rr201611_051_Vickis_dem_low",1,2.28925311663827,2.28674366956581,2.28674366956581,2.56689592593114,1.51774541413535,1.19540977478027,"Vickis",NA,NA,NA,0.115128074482994,0.0132544735341618,1.13112178753105,1.27943649822743,5.22919661029931
"rr201611_051_Vickis_dem_low",2,2.2988515281321,2.27749478035292,2.27749478035292,2.21960656357381,1.42862476084504,1.1030433177948,"Vickis",NA,NA,NA,0.0174376743218739,0.000304072485755742,1.09619755284876,1.2016490748716,5.18698247453479
"rr201611_051_Vickis_dem_low",3,2.28984726470261,2.26776527938569,2.26776527938569,2.77881662813609,1.61474249600205,1.41768312454224,"Vickis",NA,NA,NA,0.206122161424178,0.0424863454301748,1.2051841545698,1.45246884642614,5.14275936238726
"rr201611_051_Vickis_dem_low",4,2.38877293684094,2.38190978918818,2.38190978918818,2.20519044528218,1.42490519005508,0.764199733734131,"Vickis",NA,NA,NA,0.0129867989087672,0.000168656945896756,0.936811866857536,0.877616473885102,5.67349424383048
"rr201611_051_Vickis_dem_low",5,2.14777291176304,2.16294536773142,2.16294536773142,1.94121910566603,1.22192692262475,1.12916564941406,"Vickis",NA,NA,NA,-0.307060237751439,0.0942859896079703,1.10636264273591,1.22403829724158,4.67833266379081
"rr201611_051_Vickis_dem_low",6,2.21426818600371,2.21493150228887,2.21493150228887,3.31871164635826,1.68191349050304,1.8160502910614,"Vickis",NA,NA,NA,0.262174047174279,0.0687352310117412,1.31273285589668,1.72326755095067,4.90592155983163
"rr201611_051_Vickis_dem_low",7,2.25682106933613,2.25022292850892,2.25022292850892,2.74641942127163,1.55650671422832,1.41736149787903,"Vickis",NA,NA,NA,0.153117346109952,0.0234449216797547,1.20508561595453,1.45223134178052,5.06350322798726
"rr201611_051_Vickis_dem_low",8,2.40657616335123,2.40796773746616,2.40796773746616,3.26580783578516,1.79699062515051,1.02698588371277,"Vickis",NA,NA,NA,0.348144223624399,0.121204400443035,1.0651694589297,1.13458597623659,5.7983086246779
"rr201611_051_Vickis_dem_low",9,2.1688798211465,2.15335530633679,2.15335530633679,1.9649573203079,1.26053815596662,1.27574491500854,"Vickis",NA,NA,NA,-0.229916823068979,0.0528617455301323,1.15936883077734,1.34413608577803,4.63693907532881
"rr201611_051_Vickis_dem_low",10,2.21320179760055,2.22478956608155,2.22478956608155,2.82414809683174,1.57965675288631,1.58697247505188,"Vickis",NA,NA,NA,0.174732822597494,0.0305315592928874,1.25417437910446,1.57295337320206,4.94968861334533
"rr201611_051_Vickis_dem_low",11,2.30331744714719,2.27243122537911,2.27243122537911,2.37439974405279,1.45704266346308,1.16594982147217,"Vickis",NA,NA,NA,0.0503694394799164,0.00253708043352096,1.12028484508683,1.25503813413123,5.163943674078
"rr201611_051_Vickis_dem_low",12,2.39792304485845,2.3722450315333,2.3722450315333,2.57750352512055,1.56696398534975,0.939178228378296,"Vickis",NA,NA,NA,0.162975248080567,0.0265609314869224,1.02635300121814,1.05340048310949,5.62754648963443
"rr201611_051_Vickis_dem_low",13,2.27845040199133,2.27047879608959,2.27047879608959,2.13267946073331,1.37694926821889,1.0485405921936,"Vickis",NA,NA,NA,-0.0476971828787897,0.00227502125457271,1.07419023281027,1.15388465626499,5.15507396349243
"rr201611_051_Vickis_dem_low",14,2.27940943459094,2.27440926701823,2.27440926701823,2.32061002814082,1.53902428487832,1.27836680412292,"Vickis",NA,NA,NA,0.136275186840074,0.018570926548297,1.16026046943667,1.3462043569374,5.1729375138984
"rr201611_051_Vickis_dem_low",15,2.46672327586359,2.4583453965859,2.4583453965859,2.58325904659287,1.53188572281194,0.67034387588501,"Vickis",NA,NA,NA,0.129262432706233,0.0167087765091334,0.879902630938728,0.774228639932895,6.04346208891509
"rr201611_051_Vickis_dem_low",16,2.24954187383581,2.25728845171654,2.25728845171654,2.16516525131598,1.38954190153556,1.1187207698822,"Vickis",NA,NA,NA,-0.0311311696346914,0.00096914972282393,1.10232668597945,1.21512412262244,5.09535115425285
"rr201611_052_SouthIsland_dem_low",1,2.28301025263797,2.31088082743526,2.31088082743526,1.34015049163641,1.10844632772049,0.460480690002441,"South Island",NA,NA,NA,-0.640822599601438,0.410653604159944,0.716816407844926,0.513825762555703,5.34017019860787
"rr201611_052_SouthIsland_dem_low",2,2.26228195023001,2.27553333961392,2.27553333961392,1.56547962973336,1.15737190176265,0.634237766265869,"South Island",NA,NA,NA,-0.46914778885571,0.220099647788201,0.85585708374574,0.732491347797763,5.17805197969448
"rr201611_052_SouthIsland_dem_low",3,2.27284111713636,2.29098380144422,2.29098380144422,1.38545139519153,1.1235531380539,0.528480768203735,"South Island",NA,NA,NA,-0.581083086838283,0.337657553809508,0.776634172465552,0.603160637841253,5.24860677847981
"rr201611_052_SouthIsland_dem_low",4,2.03568247225157,2.00228319334981,2.00228319334981,1.68843116110116,1.17350207727833,1.72322034835815,"South Island",NA,NA,NA,-0.423535261594687,0.17938211781408,1.28994579910159,1.66396016461984,4.00913798637111
"rr201611_052_SouthIsland_dem_low",5,2.11419634162556,2.15272896179457,2.15272896179457,1.5593479933613,1.1695322355778,1.0103554725647,"South Island",NA,NA,NA,-0.434381603621255,0.188687377564573,1.05807918297536,1.11953155744581,4.63424198294913
"rr201611_052_SouthIsland_dem_low",6,2.1556379891972,2.16578576136631,2.16578576136631,1.72756007241122,1.22833944852615,1.1357786655426,"South Island",NA,NA,NA,-0.29343770345952,0.086105685811597,1.10889869146391,1.22965630793036,4.69062796413705
"rr201611_052_SouthIsland_dem_low",7,2.23409254805485,2.24899834850812,2.24899834850812,1.41201044672663,1.13683292289958,0.645276308059692,"South Island",NA,NA,NA,-0.534038829554131,0.285197471471546,0.863350704684152,0.745374439278621,5.05799357159225
"rr201611_052_SouthIsland_dem_low",8,2.06154645152041,2.10239185896915,2.10239185896915,2.41956761099941,1.29772749774452,1.64054679870605,"South Island",NA,NA,NA,-0.164882530962684,0.0271862490166605,1.26859360853101,1.60932974360573,4.42005152865976
"rr201611_052_SouthIsland_dem_low",9,2.09513740210281,2.0740737382055,2.0740737382055,1.58504980252352,1.17696530973309,1.35807180404663,"South Island",NA,NA,NA,-0.414260350897562,0.171611638325771,1.18652771741704,1.40784802419889,4.30178187151374
"rr201611_052_SouthIsland_dem_low",10,2.06627012137289,2.05407639814112,2.05407639814112,1.75680418254121,1.20005392845158,1.55575823783875,"South Island",NA,NA,NA,-0.356419589453536,0.127034923746227,1.24554709410342,1.55138756362946,4.2192298494004
"rr201611_052_SouthIsland_dem_low",11,2.21995106489316,2.22912780596162,2.22912780596162,1.38871733983702,1.13480261515097,0.685806035995483,"South Island",NA,NA,NA,-0.540943956323468,0.292620363882886,0.889806287982555,0.791755230133293,4.96901077531127
"rr201611_052_SouthIsland_dem_low",12,2.16932057389482,2.19953586741987,2.19953586741987,2.27522534571755,1.32982540190328,1.24170184135437,"South Island",NA,NA,NA,-0.114392523653154,0.0130856494677375,1.14762230997226,1.31703696634607,4.83795803206648
"rr201611_052_SouthIsland_dem_low",13,2.02538985575004,2.04656370528172,2.04656370528172,1.70819577336746,1.18808739771919,1.54408717155457,"South Island",NA,NA,NA,-0.385575637364028,0.148668572128677,1.24227679964261,1.54325164693028,4.18842299977644
"rr201611_052_SouthIsland_dem_low",14,2.06610824020047,2.05098683463903,2.05098683463903,1.71015051499993,1.16994023073908,1.43937563896179,"South Island",NA,NA,NA,-0.433256024691677,0.187710782931635,1.21177913292253,1.46840866698647,4.20654699586263
"rr201611_052_SouthIsland_dem_low",15,2.21216930276634,2.20155758967235,2.20155758967235,1.687458631904,1.19741055074513,0.926427364349365,"South Island",NA,NA,NA,-0.362718434447682,0.131564662688177,1.02041635937052,1.04124954647099,4.84685582064393
"rr201611_052_SouthIsland_dem_low",16,2.12807464542296,2.1506006869327,2.1506006869327,2.00068114737278,1.2475204110229,1.25177335739136,"South Island",NA,NA,NA,-0.254685337970706,0.0648646213772529,1.15113068866284,1.32510186238138,4.6250833146354
"rr201611_053_Trimodal_dem_low",1,2.38351933478375,2.37107181987476,2.37107181987476,1.51961727939392,1.17029581466889,0.475212335586548,"Trimodal",NA,NA,NA,-0.432277092596242,0.18686348478346,0.730492690382164,0.533619570701772,5.62198157500421
"rr201611_053_Trimodal_dem_low",2,2.37824250788621,2.38327986758383,2.38327986758383,1.77168910334851,1.2297809444326,0.536339044570923,"Trimodal",NA,NA,NA,-0.290423790195213,0.0843459779113532,0.783044398838038,0.613158530551625,5.6800229272304
"rr201611_053_Trimodal_dem_low",3,2.36150725302222,2.35916113499173,2.35916113499173,1.82679418997988,1.27335919818537,0.642176628112793,"Trimodal",NA,NA,NA,-0.206598246981352,0.0426828356557677,0.861259480283082,0.741767892377484,5.56564126085547
"rr201611_053_Trimodal_dem_low",4,2.35424770367407,2.35024374594641,2.35024374594641,1.67263834922707,1.20632379957041,0.566871881484985,"Trimodal",NA,NA,NA,-0.341781423276634,0.116814541297002,0.807089900063671,0.651394106784787,5.52364566536021
"rr201611_053_Trimodal_dem_low",5,2.37722991998857,2.36442270737751,2.36442270737751,1.48663718396656,1.14983599190204,0.453988552093506,"Trimodal",NA,NA,NA,-0.491978523374772,0.242042867462021,0.710649886523981,0.505023261216547,5.59049473916239
"rr201611_053_Trimodal_dem_low",6,2.38108084552665,2.37467812997348,2.37467812997348,1.75416264856119,1.26554360860893,0.598759412765503,"Trimodal",NA,NA,NA,-0.220691721019719,0.0487048357266455,0.830857338603523,0.690323917111329,5.63909622097434
"rr201611_053_Trimodal_dem_low",7,2.39329847697861,2.3858919714795,2.3858919714795,1.73788656637396,1.25554509204321,0.563740491867065,"Trimodal",NA,NA,NA,-0.239280941837652,0.0572553691267139,0.804684214894892,0.647516685701009,5.69248049957034
"rr201611_053_Trimodal_dem_low",8,2.42928729192968,2.43347059566932,2.43347059566932,1.59643959875682,1.20074164347193,0.418514013290405,"Trimodal",NA,NA,NA,-0.354793463148818,0.125878401493132,0.675314989071509,0.456050334464652,5.92177913998719
"rr201611_053_Trimodal_dem_low",9,2.3386057299218,2.33521770125399,2.33521770125399,1.77573412114327,1.26020886618335,0.678777456283569,"Trimodal",NA,NA,NA,-0.230529335452678,0.0531437745042533,0.885332394818674,0.783813449315368,5.45324171224997
"rr201611_053_Trimodal_dem_low",10,2.37943048462849,2.36795241734428,2.36795241734428,1.68301051240289,1.19276778426727,0.513730049133301,"Trimodal",NA,NA,NA,-0.373972902515036,0.139855731815521,0.76433995407388,0.584215565393662,5.60719865080662
"rr201611_053_Trimodal_dem_low",11,2.37403934231329,2.3771317079405,2.3771317079405,1.54908879347342,1.16977515390347,0.464568376541138,"Trimodal",NA,NA,NA,-0.433711135382455,0.188105348954738,0.72065462859829,0.51934309372014,5.65075515689612
"rr201611_053_Trimodal_dem_low",12,2.31144587586959,2.30791878637858,2.30791878637858,1.57121942334738,1.15700526693002,0.566192030906677,"Trimodal",NA,NA,NA,-0.470234572862071,0.221120553514774,0.806568737246851,0.65055312790398,5.32648912451918
"rr201611_053_Trimodal_dem_low",13,2.39941193473377,2.40392008682875,2.40392008682875,1.75223655019744,1.23551456035853,0.506153583526611,"Trimodal",NA,NA,NA,-0.278604735194651,0.0776205984728815,0.757887300789312,0.57439316069771,5.77883178385874
"rr201611_053_Trimodal_dem_low",14,2.38214123307443,2.38048282900858,2.38048282900858,1.80680615036081,1.2460324277901,0.562426090240479,"Trimodal",NA,NA,NA,-0.257591625615163,0.0663534455870621,0.803670443678973,0.645886182043157,5.66669849920469
"rr201611_053_Trimodal_dem_low",15,2.43804481258873,2.42969050340928,2.42969050340928,1.76822304931023,1.24763433109592,0.475953578948975,"Trimodal",NA,NA,NA,-0.254463489489713,0.0647516674832813,0.731169581684297,0.53460895718039,5.90339594235724
"rr201611_053_Trimodal_dem_low",16,2.29365498992485,2.28923885287475,2.28923885287475,1.4558179331186,1.11105674333852,0.502596616744995,"Trimodal",NA,NA,NA,-0.629955159143083,0.396843502530987,0.754824545614664,0.569760094662384,5.2406145255113
"rr201611_054_lagoon02_dem_low",1,2.38997631114034,2.38673861401015,2.38673861401015,2.27357436670284,1.30769797835078,0.623874425888062,"Lagoon 2",NA,NA,NA,-0.14869638756468,0.0221106156747855,0.848702168044719,0.720295370043806,5.69652121160709
"rr201611_054_lagoon02_dem_low",2,2.4307160657404,2.42172720056664,2.42172720056664,1.8795445681814,1.28030132116288,0.524313449859619,"Lagoon 2",NA,NA,NA,-0.194382616371734,0.0377846015475209,0.773195983344245,0.597832028659675,5.86476263396434
"rr201611_054_lagoon02_dem_low",3,2.49716224293843,2.48666546233435,2.48666546233435,2.02062090064899,1.36891959307831,0.489532470703125,"Lagoon 2",NA,NA,NA,-0.058517959108183,0.00342435153818698,0.743386488684219,0.552623471558253,6.18350512156651
"rr201611_054_lagoon02_dem_low",4,2.40122088499877,2.40024758931684,2.40024758931684,2.42253854314101,1.35819079496443,0.649320363998413,"Lagoon 2",NA,NA,NA,-0.0733066393489172,0.00537386337263222,0.866064008262617,0.750066866407911,5.7611884900213
"rr201611_054_lagoon02_dem_low",5,2.58301723933525,2.58501321930084,2.58501321930084,3.0106196128687,1.75844165091289,0.538648366928101,"Lagoon 2",NA,NA,NA,0.320585976686139,0.102775368447806,0.784910332315464,0.616084229775572,6.68229334396009
"rr201611_054_lagoon02_dem_low",6,2.46808733421961,2.46785292322784,2.46785292322784,2.04364167702072,1.35343235311291,0.509753465652466,"Lagoon 2",NA,NA,NA,-0.0799919783034868,0.00639871659290551,0.760965171914869,0.579067992867425,6.0902980506842
"rr201611_054_lagoon02_dem_low",7,2.45754965807153,2.43801833131173,2.43801833131173,2.18124895232096,1.33656364934871,0.549647331237793,"Lagoon 2",NA,NA,NA,-0.104355175969589,0.0108900027516439,0.793689108457531,0.62994240088411,5.94393338381203
"rr201611_054_lagoon02_dem_low",8,2.47491496486299,2.46193247134738,2.46193247134738,2.13526355072473,1.3948848163428,0.554810762405396,"Lagoon 2",NA,NA,NA,-0.0242449343782278,0.000587816843004574,0.797749861897028,0.636404842156728,6.06111149347462
"rr201611_054_lagoon02_dem_low",9,2.49868189403709,2.49781822853753,2.49781822853753,2.86381691225182,1.66415021180888,0.670141339302063,"Lagoon 2",NA,NA,NA,0.247825023341146,0.0614172421940394,0.879771394099962,0.77399770587659,6.23909590281436
"rr201611_054_lagoon02_dem_low",10,2.4182795128165,2.41475860616575,2.41475860616575,2.08583554113422,1.34323016767181,0.602519750595093,"Lagoon 2",NA,NA,NA,-0.0945995975318433,0.00894908385318673,0.833576272475612,0.694849402034336,5.83105912605156
"rr201611_054_lagoon02_dem_low",11,2.36057595208366,2.35610899432986,2.35610899432986,1.95048446290729,1.23853584640753,0.601598024368286,"Lagoon 2",NA,NA,NA,-0.272482294052614,0.0742466005721753,0.832911386198477,0.693741377259068,5.55124959316206
"rr201611_054_lagoon02_dem_low",12,2.38699654764333,2.3784306880885,2.3784306880885,2.67997176014237,1.40334031404016,0.750228404998779,"Lagoon 2",NA,NA,NA,-0.0135130964532442,0.000182603775754682,0.928798488121298,0.862666631536408,5.65693253804113
"rr201611_054_lagoon02_dem_low",13,2.31996591070761,2.3401673399656,2.3401673399656,1.52962992476696,1.11831313126827,0.435565710067749,"Lagoon 2",NA,NA,NA,-0.600976893093788,0.361173226032662,0.69265866739865,0.479776029522473,5.47638317904167
"rr201611_054_lagoon02_dem_low",14,2.34113318370344,2.31600162279557,2.31600162279557,1.46408967621392,1.08887892313248,0.407634735107422,"Lagoon 2",NA,NA,NA,-0.731287948128935,0.534782063078628,0.663876168555638,0.440731567176113,5.36386351679171
"rr201611_054_lagoon02_dem_low",15,2.29217547945579,2.2726639512371,2.2726639512371,1.61877313643544,1.12056491086723,0.555880069732666,"Lagoon 2",NA,NA,NA,-0.59232749975791,0.350851866969456,0.798586088147813,0.637739740183227,5.16500143525263
"rr201611_054_lagoon02_dem_low",16,2.48630450997741,2.48091250282708,2.48091250282708,2.42029824163987,1.43766953859594,0.551772594451904,"Lagoon 2",NA,NA,NA,0.0281211515287212,0.000790799163301297,0.795365110880323,0.632605659605668,6.15492684668373
"rr201611_055_Lagoon01_dem_low",1,2.48838219810194,2.46769510567665,2.46769510567665,1.77698452130534,1.2632398100236,0.431653022766113,"Lagoon 1",NA,NA,NA,-0.224917857609952,0.0505880426718505,0.688739771345399,0.474362472632912,6.08951913458049
"rr201611_055_Lagoon01_dem_low",2,2.53200154173768,2.52957824723118,2.52957824723118,1.72824847814974,1.24551988637603,0.335082769393921,"Lagoon 1",NA,NA,NA,-0.258596420025278,0.0668721084498903,0.578757080968558,0.334959758771246,6.39876610886517
"rr201611_055_Lagoon01_dem_low",3,2.45345296483604,2.43107598508987,2.43107598508987,1.63400795089037,1.20849721746306,0.430833578109741,"Lagoon 1",NA,NA,NA,-0.336802880189253,0.113436180103776,0.687914528613028,0.473226398676885,5.91013044528068
"rr201611_055_Lagoon01_dem_low",4,2.52438850682119,2.51369989958348,2.51369989958348,1.85918802658127,1.3100930323652,0.403562068939209,"Lagoon 1",NA,NA,NA,-0.144878521824231,0.0209897860859743,0.659515324686786,0.434960463496717,6.318687185166
"rr201611_055_Lagoon01_dem_low",5,2.47045424889861,2.46281119778596,2.46281119778596,1.70017764059813,1.21984315868227,0.397340059280396,"Lagoon 1",NA,NA,NA,-0.311564753889783,0.0970725958664014,0.652767337061271,0.426105196334063,6.06543899593991
"rr201611_055_Lagoon01_dem_low",6,2.47001593944835,2.46301807658521,2.46301807658521,1.62251639915322,1.21026418469345,0.387470006942749,"Lagoon 1",NA,NA,NA,-0.332790510076253,0.110749523596812,0.641843075347827,0.411962533371956,6.06645804558551
"rr201611_055_Lagoon01_dem_low",7,2.42340135195601,2.41819986083244,2.41819986083244,1.83605160000197,1.26295189539692,0.512114763259888,"Lagoon 1",NA,NA,NA,-0.225448372322629,0.0508269685829229,0.762972280693258,0.582126701106271,5.84769056693003
"rr201611_055_Lagoon01_dem_low",8,2.51499544894712,2.50828415252068,2.50828415252068,1.86907472867108,1.31502789766613,0.414909839630127,"Lagoon 1",NA,NA,NA,-0.137094756118154,0.0187949721550962,0.671558719113975,0.450991113218002,6.29148938978638
"rr201611_055_Lagoon01_dem_low",9,2.43170863228742,2.42401853509133,2.42401853509133,1.73933690909568,1.24659242310349,0.484267711639404,"Lagoon 1",NA,NA,NA,-0.256495981998414,0.0657901887813307,0.738690498420745,0.545663652457088,5.87586585846632
"rr201611_055_Lagoon01_dem_low",10,2.38643394642864,2.37769652142372,2.37769652142372,1.82002633150121,1.25378699913667,0.577758312225342,"Lagoon 1",NA,NA,NA,-0.242617760120683,0.0588633775259771,0.815351187227145,0.664797558512715,5.65344074799046
"rr201611_055_Lagoon01_dem_low",11,2.4162367341637,2.39058282509909,2.39058282509909,1.72065068334653,1.24753755739345,0.544920682907104,"Lagoon 1",NA,NA,NA,-0.254651941098409,0.0648476111051876,0.789938277040677,0.624002481533994,5.71488624365875
"rr201611_055_Lagoon01_dem_low",12,2.48772339388761,2.48604444788569,2.4860444478857,1.74492682619947,1.25184862671242,0.395197868347168,"Lagoon 1",NA,NA,NA,-0.246321219823936,0.0606741433355517,0.650419578210276,0.423045627719234,6.18041699686331
"rr201611_055_Lagoon01_dem_low",13,2.39042112401618,2.38365032593134,2.38365032593134,2.29746415410659,1.42315813555227,0.75776743888855,"Lagoon 1",NA,NA,NA,0.01088445211418,0.000118471297825878,0.933140924619014,0.870751985198828,5.68178887631258
"rr201611_055_Lagoon01_dem_low",14,2.35622062636745,2.35195524754688,2.35195524754688,2.1297920304865,1.33909110298457,0.743843078613281,"Lagoon 1",NA,NA,NA,-0.100636467966149,0.0101276986847016,0.925086311122068,0.855784683025435,5.53169348646331
"rr201611_055_Lagoon01_dem_low",15,2.37402959422438,2.37218729042917,2.37218729042917,1.70817096043591,1.20066701805308,0.517442941665649,"Lagoon 1",NA,NA,NA,-0.354969668351969,0.126003465449907,0.767467452023509,0.589006289915457,5.62727254087369
"rr201611_055_Lagoon01_dem_low",16,2.39816103778877,2.37063472961335,2.37063472961335,1.6102659578864,1.19195338085595,0.507805824279785,"Lagoon 1",NA,NA,NA,-0.375972921092497,0.141355637394825,0.759302662531519,0.576540533327454,5.61990902124896
"rr201611_055_LizardHead_dem_low",1,2.1803340815348,2.15366731849255,2.15366731849255,1.37204086565765,1.10218295633723,0.7696213722229,"Lizard Head",NA,NA,NA,-0.667951025870426,0.446158572961354,0.939882104287153,0.883378369959248,4.63828291874289
"rr201611_055_LizardHead_dem_low",2,2.25121703505957,2.2388829387042,2.2388829387042,1.39809831639456,1.12098821891718,0.626081705093384,"Lizard Head",NA,NA,NA,-0.590718660305913,0.348948535633613,0.850235998155327,0.722901252559186,5.01259681322075
"rr201611_055_LizardHead_dem_low",3,2.25541225454824,2.26333871009725,2.26333871009725,1.45344190818754,1.14952258629235,0.643732070922852,"Lizard Head",NA,NA,NA,-0.492951186708695,0.243000872477511,0.862310131171894,0.743578762321689,5.12270211662468
"rr201611_055_LizardHead_dem_low",4,2.26294380590809,2.25645727108175,2.25645727108175,1.33431916410806,1.1021958174646,0.539003372192383,"Lizard Head",NA,NA,NA,-0.667893710389759,0.4460820083782,0.785196467116355,0.616533491972005,5.0915994162177
"rr201611_055_LizardHead_dem_low",5,2.18754337763347,2.19038499676724,2.19038499676724,1.59318945305254,1.1981285910535,0.964910745620728,"Lizard Head",NA,NA,NA,-0.360999753676275,0.130320822154332,1.03809212772511,1.07763526564485,4.79778643406302
"rr201611_055_LizardHead_dem_low",6,2.31684905510065,2.31221565688986,2.31221565688986,1.41915108690369,1.12491717281852,0.493850708007812,"Lizard Head",NA,NA,NA,-0.576035847133621,0.331817297182949,0.747200665554184,0.558308834604615,5.34634124396661
"rr201611_055_LizardHead_dem_low",7,2.20956585893646,2.17712230499505,2.17712230499505,1.37979640810468,1.11156704762501,0.743052959442139,"Lizard Head",NA,NA,NA,-0.627859183477176,0.394207154276627,0.924624753058035,0.854930933967632,4.73986153090696
"rr201611_055_LizardHead_dem_low",8,2.15438705677912,2.13631382168376,2.13631382168376,1.44050250001319,1.11133007085639,0.854981184005737,"Lizard Head",NA,NA,NA,-0.628831381288625,0.39542890609336,0.985561541923571,0.971331552918766,4.56383674471707
"rr201611_055_LizardHead_dem_low",9,2.24104931307537,2.22271242639488,2.22271242639488,1.46583929559613,1.12975353414627,0.687153339385986,"Lizard Head",NA,NA,NA,-0.558551456682721,0.31197972976239,0.890658646218724,0.79327282408417,4.94045053045021
"rr201611_055_LizardHead_dem_low",10,2.26284652397114,2.26838196341309,2.26838196341309,1.3330516993897,1.10121433192154,0.514571905136108,"Lizard Head",NA,NA,NA,-0.672287632794342,0.45197066120822,0.765051055510072,0.585303117537075,5.14555673193783
"rr201611_055_LizardHead_dem_low",11,2.16566125913187,2.15741520371441,2.15741520371441,1.3855727870247,1.09650947249378,0.737301111221313,"Lizard Head",NA,NA,NA,-0.693933229177409,0.481543326556587,0.921249873273243,0.848701329005966,4.65444036121809
"rr201611_055_LizardHead_dem_low",12,2.24325671466863,2.26194870070161,2.26194870070161,1.45740649889876,1.13548563908202,0.613716602325439,"Lizard Head",NA,NA,NA,-0.538610080583241,0.290100818905886,0.841572856846333,0.708244873380498,5.1164119246057
"rr201611_055_LizardHead_dem_low",13,2.23422059438679,2.21893783014233,2.21893783014233,1.42958072270809,1.13729639977474,0.717418670654297,"Lizard Head",NA,NA,NA,-0.532476096607574,0.283530793458439,0.909377659723991,0.826967728005082,4.92368509403675
"rr201611_055_LizardHead_dem_low",14,2.27780909830964,2.26088047562707,2.26088047562707,1.4201039007915,1.13187388416085,0.607212781906128,"Lizard Head",NA,NA,NA,-0.551079692648377,0.30368882764943,0.836945889761545,0.700478422388744,5.11158052507169
"rr201611_055_LizardHead_dem_low",15,2.20068716536314,2.19171317927142,2.19171317927142,1.37346140600744,1.11993129483768,0.733863115310669,"Lizard Head",NA,NA,NA,-0.594745691391903,0.353722437429233,0.919220044999926,0.844965491129665,4.80360666019204
"rr201611_055_LizardHead_dem_low",16,2.24089595498651,2.22175135225701,2.22175135225701,1.45054514508416,1.14116955388769,0.721060991287231,"Lizard Head",NA,NA,NA,-0.519607898350563,0.269992368028289,0.911576986102586,0.830972601591874,4.93617907125585
"rr201611_056_TurtleBeach_dem_low",1,2.26893015579078,2.28519273244749,2.28519273244749,2.13685137659431,1.32587929094931,0.91645073890686,"Turtle Beach",NA,NA,NA,-0.120356065445331,0.0144855824894807,1.01571411053691,1.03167515434378,5.22210582443083
"rr201611_056_TurtleBeach_dem_low",2,2.28779508951885,2.30123036250048,2.30123036250048,1.90586259114865,1.27056863827729,0.780466318130493,"Turtle Beach",NA,NA,NA,-0.211587909110203,0.0447694432816273,0.945959150177908,0.89483871380531,5.29566118129409
"rr201611_056_TurtleBeach_dem_low",3,2.19912168290611,2.19152158606863,2.19152158606863,1.70781248318744,1.18862873518938,0.935763835906982,"Turtle Beach",NA,NA,NA,-0.384220050405448,0.147625047133565,1.02477124199819,1.05015609842652,4.80276686220476
"rr201611_056_TurtleBeach_dem_low",4,2.12756759931083,2.12890857422022,2.12890857422022,1.6717348919857,1.12187732964069,0.92011022567749,"Turtle Beach",NA,NA,NA,-0.587356797054263,0.344988007045843,1.01744484209997,1.03519400671582,4.53225171738837
"rr201611_056_TurtleBeach_dem_low",5,2.27021542163273,2.27272129946847,2.27272129946847,1.80818771018387,1.22522636740282,0.778135538101196,"Turtle Beach",NA,NA,NA,-0.300006570305916,0.0900039422267185,0.944660235184611,0.892382959939045,5.16526210505765
"rr201611_056_TurtleBeach_dem_low",6,2.39094114601786,2.38770264273731,2.38770264273731,1.78978907320619,1.2520056749651,0.555884122848511,"Turtle Beach",NA,NA,NA,-0.246020198560347,0.0605259380996727,0.798589254729104,0.637744797768786,5.70112391013473
